epoch,lr,optimization_loss,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,val_gate_mean,val_spike_rate
38,0.001078459095727845,1.4363080362478893,0.6833333333333333,0.6774327122153209,0.8,0.8014285714285714,1.0,0.11520838489135106
39,0.0010392598157590686,1.4359561502933502,0.6666666666666666,0.6710114942528735,0.7333333333333333,0.7442857142857143,1.0,0.11455938220024109
40,0.001,1.417983611424764,0.6666666666666666,0.6650144927536232,0.6666666666666666,0.67,1.0,0.11553209523359935
41,0.0009607401842409317,1.4088986714680989,0.6666666666666666,0.6682608695652175,0.6,0.6019047619047619,1.0,0.11600929995377858
42,0.0009215409042721553,1.417453110218048,0.6333333333333333,0.6345350301872041,0.7333333333333333,0.7147619047619048,1.0,0.11853864043951035
43,0.0008824626025421626,1.3537987271944683,0.7,0.6932194145842059,0.5333333333333333,0.540952380952381,1.0,0.11765815069278081
44,0.0008435655349597695,1.388819009065628,0.6333333333333333,0.6315584415584417,0.4666666666666667,0.4600000000000001,1.0,0.1174033855398496
45,0.000804909677983872,1.3469872772693634,0.6333333333333333,0.6193962359479601,0.5333333333333333,0.540952380952381,1.0,0.11890146384636562
46,0.0007665546361440949,1.4151281714439392,0.6166666666666667,0.6092954104718811,0.4,0.41714285714285715,1.0,0.1174782117207845
47,0.0007285595501349257,1.3784938156604767,0.75,0.7493447056376118,0.7333333333333333,0.7147619047619048,1.0,0.11829766382773717
48,0.0006909830056250529,1.3665723502635956,0.7166666666666667,0.7032478968966751,0.7333333333333333,0.7147619047619048,1.0,0.11894486596186955
49,0.0006538829429225075,1.37711035211881,0.75,0.7484303302894008,0.5333333333333333,0.540952380952381,1.0,0.11895097295443217
50,0.0006173165676349106,1.457658847173055,0.7,0.688756273446987,0.5333333333333333,0.5504761904761905,1.0,0.118471955259641
51,0.0005813402624625725,1.3706368406613667,0.7333333333333333,0.7185680269109143,0.5333333333333333,0.540952380952381,1.0,0.11830783883730571
52,0.0005460095002604536,1.333234151204427,0.7666666666666667,0.766226302433199,0.5333333333333333,0.540952380952381,1.0,0.11863155166308086
53,0.0005113787585030453,1.3871488273143768,0.7333333333333333,0.7321050903119868,0.5333333333333333,0.540952380952381,1.0,0.1195093293984731
54,0.0004775014352840515,1.31952832142512,0.7333333333333333,0.7210602593440122,0.6666666666666666,0.6566666666666666,1.0,0.12040089070796967
55,0.000444429766980398,1.3358044425646465,0.7166666666666667,0.7003870245328463,0.6666666666666666,0.6576190476190475,1.0,0.12007016936937968
56,0.00041221474770752723,1.3252641757329304,0.7166666666666667,0.7113202739289696,0.5333333333333333,0.540952380952381,1.0,0.1196840728322665
57,0.0003809060506901665,1.3541977107524872,0.7333333333333333,0.7179232564169042,0.6,0.6019047619047619,1.0,0.1197740410765012
58,0.0003505519516698167,1.363006353378296,0.6833333333333333,0.6785582137161085,0.5333333333333333,0.540952380952381,1.0,0.11922721068064372
59,0.00032119925446705874,1.3639310598373413,0.7166666666666667,0.6970853519240616,0.7333333333333333,0.7147619047619048,1.0,0.12024853626887004
60,0.00029289321881345267,1.338055779536565,0.7,0.6806726181200234,0.6666666666666666,0.6566666666666666,1.0,0.12070448944965999
61,0.00026567749056431456,1.3092309633890789,0.6833333333333333,0.6754045954045955,0.6666666666666666,0.6576190476190475,1.0,0.11999692767858505
62,0.00023959403439996918,1.2969199120998383,0.6833333333333333,0.6622222222222222,0.6666666666666666,0.6576190476190475,1.0,0.12029306342204411
63,0.00021468306911925515,1.354140082995097,0.7,0.6931959994028959,0.6666666666666666,0.6576190476190475,1.0,0.12057405710220337
64,0.00019098300562505274,1.3184360961119335,0.7,0.6789127837514934,0.7333333333333333,0.7147619047619048,1.0,0.12053019056717555
65,0.00016853038769745505,1.305541346470515,0.7,0.6789127837514934,0.7333333333333333,0.7147619047619048,1.0,0.12028877437114716
66,0.00014735983564590787,1.3562469979127247,0.7,0.678327988429856,0.7333333333333333,0.7147619047619048,1.0,0.12036314855019252
67,0.00012750399292720308,1.287309815486272,0.6666666666666666,0.6399815668202764,0.7333333333333333,0.7147619047619048,1.0,0.12046600133180618
68,0.00010899347581163223,1.32157102227211,0.7166666666666667,0.7006392012445014,0.7333333333333333,0.7147619047619048,1.0,0.12073274205128352
69,9.185682617491866e-05,1.3307528098424275,0.7166666666666667,0.7041879060469765,0.6666666666666666,0.6576190476190475,1.0,0.120298037926356
70,7.612046748871328e-05,1.3365634580453236,0.6833333333333333,0.6656704980842912,0.6666666666666666,0.6576190476190475,1.0,0.12021711717049281
71,6.180866407751585e-05,1.355877012014389,0.7333333333333333,0.7259454191033138,0.6666666666666666,0.6576190476190475,1.0,0.11993409196535747
72,4.8943483704846477e-05,1.3409735759099324,0.7166666666666667,0.704920634920635,0.6666666666666666,0.6576190476190475,1.0,0.12013414253791173
73,3.754476354635284e-05,1.3277021050453186,0.7333333333333333,0.7207183976480442,0.6,0.6019047619047619,1.0,0.12017936259508133
74,2.7630079602323446e-05,1.346557190020879,0.7166666666666667,0.7035370034281104,0.6666666666666666,0.6576190476190475,1.0,0.12028650939464569
75,1.921471959676957e-05,1.3719261387983959,0.7,0.6826682798951401,0.6666666666666666,0.6576190476190475,1.0,0.12010543545087178
76,1.2311659404862342e-05,1.3148723443349202,0.7166666666666667,0.6996657660690968,0.6666666666666666,0.6576190476190475,1.0,0.12004847327868144
77,6.931543045073708e-06,1.3106038967768352,0.7333333333333333,0.7223695844385498,0.6666666666666666,0.6576190476190475,1.0,0.12008486688137054
78,3.0826662668720365e-06,1.3119472761948903,0.7333333333333333,0.7207396178071955,0.6666666666666666,0.6576190476190475,1.0,0.12008690337340037
79,7.709637592770991e-07,1.3194989264011383,0.7166666666666667,0.7001685823754789,0.6666666666666666,0.6576190476190475,1.0,0.12013549854358037
80,0.0,1.2577561438083649,0.7166666666666667,0.7001685823754789,0.6666666666666666,0.6576190476190475,1.0,0.12009752293427785
